,A,B,C,D
0,0.976841171649,1.04575144049,1.09250204928,1.08791814605
1,1.02060143298,1.36525354294,1.08788943329,1.16661491058
2,1.18193794712,1.13548709613,1.17484012401,1.07052020417
3,1.11265414123,1.21463547263,1.22791140166,1.15694558868
4,0.500014424934,0.491407896994,0.841121126349,0.868888473017
5,0.925487231481,0.957756308937,0.998260339576,1.02962789908
6,1.20946086347,1.09234413241,0.978563688541,1.152754937
7,1.19424649443,1.2171612389,1.23748144994,1.02334260272
8,1.17718245643,1.26505907905,1.31537900852,1.1237419955
9,0.958489136524,0.967308209459,0.845631185211,0.841209146731
10,0.935248338376,0.943888992665,0.898788142967,0.907884111991
11,1.21181929203,1.16946734069,1.11951569267,0.989502269041
12,1.16923309219,1.20052158587,1.23041195008,1.04848005837
13,1.14294783966,1.12183761149,1.06024009439,0.961302383677
14,1.13611720546,1.41421356237,1.2448485952,1.30853479255
15,1.16722889226,1.19571487048,1.26363012022,1.30007780328
16,0.942820047879,0.965304234586,0.960326511939,0.920188948396
17,0.775257465075,1.41421356237,0.732632021517,1.23636381345
18,1.01089986285,1.02696650746,1.14974262735,1.00026007128
19,1.15945720455,1.15818257933,0.98876510659,0.950279997187
20,1.11032659753,1.17920407758,0.979029727373,1.21333292676
21,1.31992560507,1.26007229,1.24961175685,1.35829940853
22,0.982258939826,1.07113867393,1.01444934894,1.02047890381
23,0.891384806472,0.959298318321,1.17335341578,0.690508027019
24,1.07365846351,1.06408560216,1.04218850057,1.01940593144
25,1.02781847139,0.963621549759,1.02530469489,0.932070728192
26,1.32431756692,1.15492300264,1.33030707236,1.29416844175
27,1.32635903655,1.32635903655,1.2868445007,1.37743769352
28,1.07503057228,1.07503687758,1.28467780031,1.20312317736
29,1.01573529191,0.995661503615,1.20705385574,1.08726224063
30,1.01617424771,0.945239697801,0.901646295656,0.888769675131
31,1.12153923882,1.30112706631,1.28712359145,1.18504566351
32,0.569947821287,0.606583251668,0.603343049591,0.628870676689
33,0.992350978681,1.2018386333,0.940865121648,0.943033416297
34,1.12580582926,1.22184591793,1.20561020199,1.35670047742
35,1.17032240035,1.3795012767,1.26398579921,1.01657512976
36,1.3780832143,1.28069134768,1.21319223358,1.14303057876
37,1.24034734589,1.12655151557,1.3458406893,1.22403218667
38,1.19281856883,0.942378422523,1.20311322927,0.978659626205
39,0.95937936287,0.823271624641,0.70456101411,1.04279724027
40,1.29869488901,1.05514700721,1.11660612005,1.04299600967
41,1.32797142856,1.30521674007,1.14838615699,1.20575511043
42,0.949430299252,0.971683085564,0.977863177778,0.856070556604
43,0.768362148368,0.754457852147,0.634325547173,0.646249254039
44,0.944720211184,0.935256368538,1.02422486175,0.973782564541
45,1.05796241983,1.00802773509,1.16969326989,1.16977351624
46,0.897932977146,0.754788046078,1.01056537113,0.668749474647
47,0.84066324882,0.893012632173,1.09594934778,0.952813652203
48,0.854855354114,0.854855354114,0.854855354114,0.854855354114
49,1.15137971403,1.01605523059,1.09304977442,0.989359334056
50,0.821298265795,0.918746691788,1.04471527817,0.73778449314
51,1.32454999768,1.30666009029,1.09004368739,1.31195950553
52,1.02376387403,0.77290073191,0.948613443249,1.09356540512
53,1.17765048317,1.01447637595,1.12438107091,1.09873278924
54,0.914654044889,0.98946321219,0.970515056903,1.03341646962
55,0.67502486438,0.848001259759,0.796450245997,0.721617896289
56,0.604931940137,0.734396126747,0.604127560293,0.732985964948
57,0.878013154172,0.932318859157,0.965559563972,0.993604682477
58,1.0448680495,0.96097820076,0.896215534283,0.910714851719
59,1.14571363113,1.27605561106,1.09555152056,1.13944070018
60,1.05142940161,1.28093301774,1.05521400274,1.08686846023
61,1.18373170696,1.07074930798,0.937551555971,1.08658337112
62,1.04953047474,0.911946996893,0.935805628103,1.00576551112
63,0.986609210084,1.22047098213,1.04499766021,1.1000466709
64,1.30912875474,1.31892122382,1.12990325202,1.28055451461
65,1.41421356237,1.41421356237,1.41421356237,1.41421356237
66,1.1495340671,1.14873242427,1.1330253981,1.04128618713
67,1.40272014479,1.15861099306,1.10912791288,1.41421356237
68,1.09229081623,1.21262993855,1.08050586829,1.10865697505
69,1.08723784669,1.18938674618,1.19165753819,1.03726498639
70,1.09067338176,0.998131836311,0.834718423215,0.785092479991
71,0.820164810874,0.877229987875,1.32190709698,1.0456955571
72,1.03348847794,1.13217275782,1.04477750821,1.06833022805
73,1.04712021121,0.954630439637,0.95006280592,0.937702302739
74,1.08124439441,1.14438899384,0.982058681466,1.06589237345
75,0.800161663878,0.84273124822,0.921749922458,0.796572119061
76,1.2441839665,1.24909877713,1.33258000592,1.19207351564
77,1.1015676873,1.19666287045,0.889534449209,0.914840897897
78,1.21850152239,1.2345155755,1.35683055358,1.06853429973
79,1.02405908604,1.07503454509,0.916643311912,1.02081390859
80,0.5400363073,0.699477347655,0.633280272918,0.584584219106
81,1.00012051242,1.05923017434,0.916405519444,1.1137269464
